id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,lo_ci,up_ci,or,or_lci95,or_uci95,pval,p_fdr
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302762,Left-hemisphere default mode network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302762,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,0.0210092547442191,0.023978447,-0.025988502,0.068007012,1.021231503,0.974346292,1.070372814,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302764,Left-hemisphere default mode network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302764,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.020972952,0.020308059,-0.060776748,0.018830843,0.979245451,0.941033304,1.019009262,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302767,Left-hemisphere default mode network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302767,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.043746887,0.022948149,-0.088725259,0.001231485,0.957196206,0.915096954,1.001232244,0.781471177,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302769,Left-hemisphere default mode network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302769,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,0.0169949425002062,0.022552559,-0.027208074,0.061197959,1.017140178,0.973158731,1.063109345,0.98006925,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302770,Left-hemisphere default mode network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302770,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,0.0443437778977151,0.021865231,0.001487925,0.087199631,1.045341658,1.001489032,1.091114478,0.723950101,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302772,Left-hemisphere default mode network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302772,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,0.0187534239991434,0.018459291,-0.017426787,0.054933635,1.018930374,0.982724181,1.0564705,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302773,Left-hemisphere default mode network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302773,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,0.0208287776848057,0.022359422,-0.022995689,0.064653244,1.021047211,0.977266697,1.066789045,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302774,Right-hemisphere visual network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302774,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.011571071,0.017667314,-0.046199006,0.023056864,0.988495616,0.954851922,1.023324728,0.98006925,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302775,Right-hemisphere visual network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302775,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.038711325,0.022199358,-0.082222065,0.004799416,0.962028383,0.921067399,1.004810952,0.836315327,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302777,Right-hemisphere visual network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302777,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.045336357,0.021507473,-0.087491004,-0.00318171,0.95567598,0.916227114,0.996823346,0.723950101,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302778,Right-hemisphere visual network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302778,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.010737257,0.025719131,-0.061146754,0.03967224,0.989320182,0.940685181,1.040469694,0.98006925,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302779,Right-hemisphere visual network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302779,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.021294061,0.021497829,-0.063429807,0.020841684,0.978931057,0.938539996,1.021060389,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302780,Right-hemisphere visual network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302780,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.022360041,0.019451797,-0.060485563,0.01576548,0.977888092,0.941307359,1.015890411,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302781,Right-hemisphere visual network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302781,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.063111517,0.026019272,-0.11410929,-0.012113744,0.938838771,0.892160446,0.987959332,0.547109953,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302782,Right-hemisphere visual network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302782,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.058242957,0.023412822,-0.104132088,-0.012353826,0.943420709,0.901106264,0.98772217,0.490544906,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302783,Right-hemisphere visual network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302783,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.054606601,0.022770055,-0.099235909,-0.009977294,0.946857567,0.90552906,0.990072315,0.547109953,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302784,Right-hemisphere visual network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302784,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.026009609,0.022932817,-0.07095793,0.018938713,0.974325728,0.931501079,1.019119188,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302785,Right-hemisphere visual network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302785,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.022502257,0.024727056,-0.070967287,0.025962774,0.977749031,0.931492363,1.026302742,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302786,Right-hemisphere visual network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302786,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.051947754,0.022287818,-0.095631878,-0.008263631,0.949378467,0.908798503,0.991770419,0.616924632,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302789,Right-hemisphere somatomotor network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302789,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.026971687,0.021251007,-0.06862366,0.014680286,0.973388801,0.933677994,1.014788571,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302790,Right-hemisphere somatomotor network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302790,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.002344867,0.021369354,-0.044228802,0.039539067,0.99765788,0.95673503,1.040331141,0.988102569,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302791,Right-hemisphere somatomotor network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302791,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.014065139,0.023250731,-0.059636572,0.031506293,0.986033313,0.942106859,1.03200787,0.98006925,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302792,Right-hemisphere somatomotor network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302792,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.003265899,0.020679821,-0.043798349,0.03726655,0.996739428,0.957146947,1.037969655,0.98006925,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302793,Right-hemisphere somatomotor network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302793,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.025676732,0.022355942,-0.069494378,0.018140914,0.974650112,0.932865378,1.01830646,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302794,Right-hemisphere somatomotor network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302794,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.026054393,0.025851511,-0.076723355,0.02461457,0.974282094,0.926146032,1.024920009,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302795,Right-hemisphere somatomotor network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302795,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.011803599,0.020758381,-0.052490026,0.028882828,0.98826579,0.948863785,1.029303982,0.98006925,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302796,Right-hemisphere somatomotor network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302796,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,0.0316290574698056,0.021584766,-0.010677085,0.0739352,1.032134572,0.989379713,1.07673703,0.931092135,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302797,Right-hemisphere somatomotor network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302797,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,0.0270496438857199,0.020307179,-0.012752428,0.066851716,1.027418807,0.98732854,1.06913693,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302798,Right-hemisphere somatomotor network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302798,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.018117602,0.020645692,-0.058583158,0.022347955,0.982045535,0.943099811,1.022599541,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302799,Right-hemisphere somatomotor network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302799,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,0.0229844322169587,0.021323546,-0.018809718,0.064778583,1.02325061,0.98136608,1.066922763,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302800,Right-hemisphere somatomotor network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302800,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.018096761,0.021420258,-0.060080465,0.023886944,0.982066002,0.941688757,1.024174522,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302802,Right-hemisphere dorsal attention network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302802,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.022130122,0.022331751,-0.065900354,0.021640109,0.978112952,0.936224151,1.021875954,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302804,Right-hemisphere dorsal attention network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302804,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.022152428,0.020359413,-0.062056876,0.017752021,0.978091136,0.939829431,1.017910525,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302805,Right-hemisphere dorsal attention network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302805,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.001540876,0.019702231,-0.040157249,0.037075497,0.99846031,0.960638368,1.037771366,0.996597249,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302806,Right-hemisphere dorsal attention network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302806,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.046237691,0.025751588,-0.096710803,0.004235422,0.954814984,0.907818506,1.004244404,0.836315327,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302807,Right-hemisphere dorsal attention network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302807,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.004001449,0.021065308,-0.045289452,0.037286554,0.996006546,0.955720807,1.037990419,0.98006925,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302808,Right-hemisphere dorsal attention network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302808,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.036997386,0.024437182,-0.084894263,0.01089949,0.963678654,0.918609411,1.010959106,0.923286056,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302810,Right-hemisphere dorsal attention network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302810,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.000493383,0.021107841,-0.041864752,0.040877986,0.999506739,0.958999475,1.041724993,0.996597249,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302813,Right-hemisphere salience/ventral attention network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302813,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.028050062,0.019827582,-0.066912122,0.010811999,0.972339688,0.935277388,1.01087066,0.94111306,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302814,Right-hemisphere salience/ventral attention network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302814,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.039718834,0.027692808,-0.093996739,0.01455907,0.961059618,0.910285731,1.014665569,0.938339164,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302815,Right-hemisphere salience/ventral attention network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302815,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.019564573,0.019731904,-0.058239104,0.019109959,0.980625571,0.943424344,1.019293723,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302816,Right-hemisphere salience/ventral attention network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302816,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.029784016,0.019138844,-0.06729615,0.007728118,0.970655157,0.934918284,1.007758057,0.907063308,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302817,Right-hemisphere salience/ventral attention network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302817,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.042857939,0.023625953,-0.089164808,0.00344893,0.958047482,0.914694813,1.003454884,0.836315327,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302823,Right-hemisphere salience/ventral attention network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302823,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.00876436,0.020930498,-0.049788136,0.032259416,0.991273935,0.951430977,1.032785391,0.98006925,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302824,Right-hemisphere limbic network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302824,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.009188846,0.025267744,-0.058713625,0.040335934,0.990853243,0.942976776,1.041160476,0.98006925,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302826,Right-hemisphere limbic network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302826,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.035320056,0.027803618,-0.089815147,0.019175034,0.965296417,0.914100144,1.019360056,0.964621048,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302827,Right-hemisphere limbic network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302827,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.037942516,0.023579258,-0.084157863,0.008272831,0.962768283,0.919286124,1.008307145,0.901292022,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302828,Right-hemisphere limbic network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302828,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.002611229,0.02045142,-0.042696013,0.037473554,0.997392177,0.958202627,1.038184541,0.988102569,0.05
ukb-ppp-APOM-OID20374,ebi-sc206-GCST90302829,Right-hemisphere limbic network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302829,APOM_O95445_OID20374_v1_Cardiometabolic || id:ukb-ppp-APOM-OID20374,Inverse variance weighted,17,-0.027653992,0.025028006,-0.076708884,0.021400899,0.972724879,0.926159434,1.021631541,0.964621048,0.05
