outcome,Trend,category,b_APOMO95445,pval_APOMO95445,b_CD276,pval_CD276,b_Dementia ,pval_Dementia ,b_Dementia in Alzheimer disease ,pval_Dementia in Alzheimer disease ,b_Dementia in other diseases classified elsewhere ,pval_Dementia in other diseases classified elsewhere ,b_EGFRP00533,pval_EGFRP00533,b_GDF15Q99988,pval_GDF15Q99988,b_GHRLQ9UBU3,pval_GHRLQ9UBU3,b_LGALS4P56470,pval_LGALS4P56470,b_Unspecified dementia ,pval_Unspecified dementia ,b_Vascular dementia ,pval_Vascular dementia ,b_demenitameta,pval_demenitameta,pval_anycause
Adenine levels ,cfmet338,1,0,1,0,1,-0.1700246,0.0236755841584264,-0.318985245,0.0259385264519929,0.467698612156577,0.0723016142718856,0,1,0,1,0,1,0,1,0.0152369468752615,0.917881989496891,-0.222522306,0.213343673677847,-5.614403542,3.02172959454796e-07,3.02172959454796e-07
Alpha-hydroxyisocaproate levels ,cfmet338,1,-0.004269669,0.893226028749471,-0.022180377,0.438642904151779,0,1,0,1,0,1,-0.014324518,0.847345021088938,0.0238186475740454,0.524030188992222,-0.034096485,0.433570407320311,-0.024141934,0.434762449547337,0,1,0,1,0,1,1
Alpha-ketoglutaramate levels ,cfmet338,1,0.0127701182589753,0.636054822887321,-0.00682518,0.784734646708447,0,1,0,1,0,1,-0.041582297,0.557503826369432,0.0052877342078055,0.875140715015697,-9.04E-05,0.998197014657205,0.0283953417675317,0.311526482140978,0,1,0,1,0,1,1
Alpha-tocopherol levels ,cfmet338,1,0,1,0,1,0.0590560077131058,0.167956495019512,0.0749814901267145,0.293653998709035,0.239838436548934,0.107783533996575,0,1,0,1,0,1,0,1,0.216401550072722,0.0112038859815395,0.0170853233534112,0.871038646803829,-0.798767674,0.797813703438607,0.0112038859815395
Arabinose levels ,cfmet338,1,-0.014558539,0.501829070413469,-0.011091526,0.575982874286456,0,1,0,1,0,1,0.0126899319967911,0.803479055366686,0.0193411323982098,0.475952596452262,0.0235709302364579,0.451361033690024,-0.01345978,0.553553563048501,0,1,0,1,0,1,1
Arabonate/xylonate levels ,cfmet338,1,0.0284653619877834,0.448667501650335,-0.013686611,0.704197757054478,0,1,0,1,0,1,-0.04092638,0.747339920952761,0.0774451996478517,0.0930246070489407,-0.01559213,0.781348769177379,0.0345617390723964,0.404766610144635,0,1,0,1,0,1,1
Argininate levels ,cfmet338,1,0.0107989967449743,0.883646127647297,-0.05172143,0.41901940322069,0.0045027458561746,0.874537333046125,0.0460694298972457,0.334667341898737,0.0721059866668809,0.532089802873973,0.0786036389509775,0.652259881881032,0.130446574634031,0.13647317315949,-0.01671881,0.871741471421967,-0.016147657,0.833884949582116,-0.054336922,0.334902433225633,0.0321607022832176,0.710747616445923,1.0090292591835,0.351028217945215,1
Argininosuccinate levels ,cfmet338,1,0.0145503829799443,0.868534698912668,0.0601408902538934,0.455544909394191,0,1,0,1,0,1,0.0669499366323894,0.884597728182555,0.0019361842145246,0.986382316963996,0.129392820242496,0.307014692565596,-0.07717072,0.431327931203038,0,1,0,1,0,1,1
Ascorbate (vitamin c) levels ,cfmet338,1,0,1,0,1,-0.018537692,0.0425934645656596,-0.019634173,0.196470579919488,-0.045230074,0.152726247114654,0,1,0,1,0,1,0,1,-0.025799778,0.152096746055524,-0.042146067,0.0648419548871169,0.0216751297169019,0.878385234611383,0.0425934645656596
Ascorbic acid 3-sulfate levels ,cfmet338,1,0.0606490906091436,0.433138036635385,0.108667575200605,0.134440871114965,-0.018678139,0.217748785597759,-0.012455381,0.596461954950664,0.0777181034016863,0.114248381800175,0.0584778331301516,0.768306680327276,0.0934985469260798,0.339394062603983,0.104933145009997,0.382182757858265,0.0201193570369443,0.7965804237096,-0.01486447,0.616625404260208,-0.064819589,0.0710272582454981,0.224000935303283,0.309955949008022,1
Asparagine levels ,cfmet338,1,0.0144378576132066,0.632819380976933,0.0190679713198994,0.302947561036842,0,1,0,1,0,1,0.0384925889577556,0.642389518743942,0.0066251648241486,0.778063686578301,0.0150258614080333,0.609682401699048,0.0152252023115931,0.511944867949509,0,1,0,1,0,1,1
Behenoyl sphingomyelin (d18:1/22:0) levels ,cfmet338,1,-0.125604833,0.239106423573937,0.158287066023559,0.0855607813275767,0,1,0,1,0,1,0.0073304567919002,0.982614892754343,-0.092427794,0.44165612294765,0.14933727177087,0.486316539924739,0.013127998523372,0.900374058104904,0,1,0,1,0,1,1
Benzoate levels ,cfmet338,1,0,1,0,1,0.0916374020905459,0.0260979709407955,0.0789609987646639,0.251131545859855,-0.091851988,0.521299412374388,0,1,0,1,0,1,0,1,0.0238921636847401,0.828602227011156,0.261274585646116,0.00823401621178,2.34814238730622,0.0836535228164688,0.00823401621178
Beta-alanine levels ,cfmet338,1,0.02351526179955,0.382587012216528,-0.02630509,0.258835680814161,0,1,0,1,0,1,0.0017895148113877,0.98017301915439,-0.002319989,0.939074611173402,-0.026037152,0.460104187879725,-0.012988938,0.601794538181657,0,1,0,1,0,1,1
Beta-hydroxyisovalerate levels ,cfmet338,1,0.0557403743243671,0.0741447572891875,-0.005484404,0.850264036784731,0,1,0,1,0,1,0.031470364674997,0.73622379732038,0.0338709363661027,0.390037161595531,0.0127052349597589,0.769068189362531,-0.020812224,0.513611805573142,0,1,0,1,0,1,1
Butyrate (4:0) levels ,cfmet338,1,0.0076310261659764,0.852657406824382,0,1,-0.013610378,0.54817616276659,-0.011163687,0.816091664874974,-0.000890189,0.990483275905776,0.0363740063338239,0.742884323279278,0.1100534915572,0.0219454583606503,0.0530854581916818,0.409197965735734,0.0358631124279657,0.359700672740756,-0.003658164,0.931552822843341,-0.023560555,0.651355268834052,-0.231797626,0.42876997129505,1
C-glycosyltryptophan levels ,cfmet338,1,0.0786289357563184,0.0242048830430863,-0.03762643,0.227952257024105,0,1,0,1,0,1,0.01854690844782,0.867165775835441,0.0402063583431436,0.349024814946168,-0.013084159,0.797029965478737,-0.022460036,0.521802905884035,0,1,0,1,0,1,1
Carboxyethyl-gaba levels ,cfmet338,1,0.0099107384948051,0.740191204294082,-0.026797309,0.33634662593981,0,1,0,1,0,1,0.0495096826258836,0.575875916582681,0.0516840171371314,0.147354361659742,-0.012989951,0.752901925295656,0.0185171155346049,0.537708322676159,0,1,0,1,0,1,1
Catechol sulfate levels ,cfmet338,1,-0.039359171,0.60732489580492,-0.039070771,0.608570836228493,0,1,0,1,0,1,-0.114599211,0.564926880944011,0.0362101791320281,0.692149755639526,0.0645402621703402,0.520405067437447,-0.057789783,0.441023750416066,0,1,0,1,0,1,1
Cholesterol levels ,cfmet338,1,0,1,0,1,0.0073112362263124,0.837459481216141,0.0465332931140318,0.448086595268059,-0.018323284,0.873634199955795,0,1,0,1,0,1,0,1,-0.045736214,0.503194343303377,0.0578780935581042,0.426302328286453,-0.195390581,0.693534171896018,1
Choline phosphate levels ,cfmet338,1,0.0744022718212027,0.241078905109695,0.0143211841564568,0.816412315620351,0.0086662106863326,0.595972693320794,0.0139269450340981,0.545606985430264,0.0457617644230304,0.344772335938054,-0.026376132,0.880488456296425,0.0156427525219735,0.843245467859371,-0.036245698,0.694203429054529,0.0116905069275067,0.858216721548208,0.0080862493414267,0.776812100750531,0.0336227444019002,0.350475755005453,0.0419141160009749,0.908937742090355,1
Citramalate levels ,cfmet338,1,0,1,0,1,0.006536350957279,0.407162413068398,0.0217374437602026,0.140926848858604,0.0119323280151213,0.668193492470441,0,1,0,1,0,1,0,1,0.0215647344331823,0.124039318432429,-0.002123387,0.900091859778735,-0.13443481,0.10019995941869,1
Citrate levels ,cfmet338,1,0.0278179616496367,0.227973975151074,0.0073269999248283,0.717328011639529,0,1,0,1,0,1,0.0260236564556838,0.66612723688417,-0.01006567,0.715802006683621,0.0076146397402051,0.811913765804807,-0.00898566,0.695202730051602,0,1,0,1,0,1,1
Creatine levels ,cfmet338,1,0.0190641769962307,0.29243700141231,-0.002185115,0.891970168049522,0,1,0,1,0,1,-0.014249735,0.731982557545912,-0.032481377,0.118637893206947,0.0006716428910308,0.980102491592316,-0.018902126,0.269208699175825,0,1,0,1,0,1,1
Creatinine levels ,cfmet338,1,0.0102916333811504,0.505256332149472,0.0009518106090424,0.943155237112759,0,1,0,1,0,1,-0.007502218,0.881780635276114,0.0116348904846161,0.499289550395207,-0.006019431,0.774605110488072,-0.002940443,0.837298684800091,0,1,0,1,0,1,1
Cysteine levels ,cfmet338,1,0.029961601276321,0.247689455399033,-0.021393711,0.338349950012505,0,1,0,1,0,1,0.027220209479785,0.804698258363588,0.0233453486670016,0.438169369376845,0.0428092169723858,0.215626784661905,-0.004788354,0.850469494927322,0,1,0,1,0,1,1
Cysteinylglycine disulfide levels ,cfmet338,1,0.0738783877098407,0.0118603576642582,0.0096932580547902,0.724106382995333,0,1,0,1,0,1,0.0356901143527692,0.625629446470995,-0.021808087,0.542486607157985,0.0395745384711587,0.323215792814623,0.0037263932646726,0.909641700314079,0,1,0,1,0,1,1
Cysteinylglycine levels ,cfmet338,1,0,1,0,1,-0.028832552,0.446965951881288,-0.045891249,0.471812661997114,-0.145829759,0.267842992438437,0,1,0,1,0,1,0,1,-0.065460293,0.38970589877204,0.0333785707076796,0.712800835133964,-0.167966681,0.681369945316029,1
Deoxycarnitine levels ,cfmet338,1,0.0072536378387679,0.870513771365068,0.0476050144927416,0.23786812380695,0.0407641795050598,0.732819623279003,0.231537964694659,0.198441881182279,-0.471081411,0.167343270617684,0.031041484991099,0.802232390828802,-0.013329939,0.803340588945671,0.090065877554119,0.17642090307847,0.0161882062376317,0.749174414726278,-0.034488004,0.855604743484943,-0.211189693,0.336940592258174,9.82308051051587,0.0587497799235531,1
Dimethyl sulfone levels ,cfmet338,1,0.108408453265504,0.347122310586798,0.0358316167485511,0.736858622499394,0.0017295492383938,0.940525043656966,0.0055356759791514,0.887191238521417,0.0410489856134933,0.609552638107866,0.125801089356915,0.660430668765212,-0.250868131,0.0729820043585124,0.058036351153245,0.736801456707513,0.0877508846804907,0.436773687781066,-0.048585123,0.413573490128431,0.0145267502844214,0.791854419982205,0.764085467555255,0.265700605960315,1
Dimethylarginine (sdma + adma) levels ,cfmet338,1,0,1,0,1,0.0556347894536873,0.875734071359789,-0.094359651,0.847526918010458,0.684816275930526,0.254214977963531,0,1,0,1,0,1,0,1,-0.29362541,0.513523466051985,-0.035614229,0.935222737842239,0,1,1
Dimethylglycine levels ,cfmet338,1,0,1,0,1,-0.006887849,0.751029376120614,-0.01140876,0.748370038851445,-0.051007219,0.478568095174929,0,1,0,1,0,1,0,1,0.0701347979553207,0.0724811750429609,-0.024415875,0.62385425700433,-0.732599903,0.257122974605805,1
Dimethylmalonic acid levels ,cfmet338,1,-0.03087502,0.691161903687757,-0.00533768,0.938605842658629,0,1,0,1,0,1,-0.064662367,0.798815583181889,0.0597656127457465,0.540187449512657,0.0627106058530504,0.565545628294932,-0.025695113,0.740663603324379,0,1,0,1,0,1,1
Dopamine 3-o-sulfate levels ,cfmet338,1,0,1,0,1,-0.045112646,0.170364572845474,-0.000868241,0.987451922293481,-0.113538767,0.59063674581719,0,1,0,1,0,1,0,1,0.0066814413065429,0.933041170274993,0.16831880553232,0.215633092762321,-0.30909788,0.641114735243316,1
Ergothioneine levels ,cfmet338,1,0.0300391163691842,0.679310450363961,-0.025236892,0.698545562995114,-0.053763348,0.504121227247824,-0.013138928,0.906305040814022,0.318874885568241,0.166791183957312,0.0707532930625908,0.653531915032432,-0.064961963,0.447461669811423,-0.02204867,0.800973346257179,-0.092481486,0.199558978090153,0.0494864924797598,0.699449919807294,-0.172809956,0.398514284939469,-0.653831729,0.582651467426589,1
Erythritol levels ,cfmet338,1,0,1,0,1,-0.008079653,0.652068189711263,-0.044519255,0.180683572447644,-0.045124985,0.468877108666493,0,1,0,1,0,1,0,1,-0.030590563,0.387504057685024,-0.020960409,0.623353853317089,-0.205362307,0.199496788331522,1
Ethyl beta-glucopyranoside levels ,cfmet338,1,-0.02508554,0.874722690656422,0.153285713600806,0.242134231608267,0,1,0,1,0,1,0.23697712600436,0.534275816785442,0.0078039079412311,0.964010856851763,-0.019831561,0.918525021540793,-0.054637124,0.697082613485194,0,1,0,1,0,1,1
Ethylmalonate levels ,cfmet338,1,0,1,0,1,0.001483617973877,0.978759516516005,-0.004942592,0.957627026007998,-0.020046333,0.91963961506709,0,1,0,1,0,1,0,1,-0.073778656,0.503381516330752,-0.026604194,0.840991516030944,1.09944148826266,9.45159809755073e-05,9.45159809755073e-05
Fructose levels ,cfmet338,1,0.0032214404687145,0.901526884700838,-0.006893698,0.775584685077068,0,1,0,1,0,1,-0.015214527,0.808304100057814,-0.024060542,0.43003948807636,0.0230285810728575,0.504005432452846,-0.029212801,0.279559165835888,0,1,0,1,0,1,1
Galactosylglycerol levels ,cfmet338,1,-0.07643437,0.0331897155053266,0.0285433115684954,0.35883158239912,0.0403583212183176,0.522738277169892,0.130816941183283,0.214766390708359,-0.142738249,0.514962576864604,-0.029262426,0.796912145302263,0.0562352008816601,0.179094842956672,-0.018257926,0.711436191475051,-0.026202669,0.448464575966211,0.113140406489594,0.363147157362685,0.0336642543924977,0.821006259529657,1.89960754852648,0.276486524615267,1
Gamma-glutamyl-alpha-lysine levels ,cfmet338,1,0,1,0,1,0.0306537951517754,0.406382376224903,0.122125976368078,0.0522300731053988,-0.074460295,0.64295741883184,0,1,0,1,0,1,0,1,-0.049551779,0.587301373069241,0.0830859475391334,0.345918722715416,-0.401384718,0.803760160363091,1
Gamma-glutamylglutamine levels ,cfmet338,1,0.0358154628904846,0.182048699834467,-0.015359724,0.52524235970734,-0.032216394,0.555800871800822,0.0290583715573732,0.749405055232586,0.237367495948042,0.210340889027231,0.0089940743356409,0.913805688472218,-0.009160401,0.765481496287773,-0.007852415,0.837299675973382,-0.000356165,0.989582267089619,-0.018201685,0.867111316295949,-0.123912984,0.47834876888743,-0.254724049,0.81049114072283,1
Gamma-glutamylleucine levels ,cfmet338,1,0,1,0,1,0.0818956475748967,0.0731761871476972,0.273723287428254,0.0001387781389528,0.167545226074591,0.331687349968942,0,1,0,1,0,1,0,1,0.0594045387960281,0.550219128087838,-0.005887693,0.954109082913205,0.993952999431087,0.186432801434445,0.0001387781389528
Gamma-glutamylphenylalanine levels ,cfmet338,1,0.0326356176058448,0.687873723555711,-0.070223643,0.372664827692684,0,1,0,1,0,1,-0.11208519,0.63552640399669,-0.089783904,0.384499801017858,0.153663057425463,0.191414780255551,-0.007976363,0.927237912005882,0,1,0,1,0,1,1
Gamma-glutamylvaline levels ,cfmet338,1,0.0952351073133309,0.0349519027997744,0.0369456880487004,0.360735791574075,0.128454768711774,0.0762572241624176,-0.055548855,0.646795939359234,0.109270676274664,0.671118662716921,0.0396779907703761,0.788969707284321,-0.070137313,0.193463344217679,0.042122016198109,0.518363463985508,0.0227429146787198,0.643306266131198,0.0213058826084702,0.881352142913133,0.0709188664294149,0.677088872993827,0,1,1
Gluconate levels ,cfmet338,1,0,1,0,1,0.0272848465414017,0.33683620051638,0.0451038345456484,0.34047967404082,0.151092736032161,0.387217179941451,0,1,0,1,0,1,0,1,0.0600284679265197,0.409308310290911,0.0277697925881715,0.681877520567279,-1.211090439,0.0273889556451052,0.0273889556451052
Glucuronate levels ,cfmet338,1,-0.014732867,0.782115486828585,-0.003510492,0.944922987195152,0.0009467453470891,0.928442856720261,-0.005827381,0.751537250618579,0.0518621881483849,0.157501964898743,0.0170845748002476,0.919395104420919,-0.074727883,0.24751912571483,-0.056376255,0.610197415265527,-0.031769899,0.57309559703788,0.0079412271321905,0.714916631301915,-0.006131976,0.831002373515586,-0.106416503,0.520754048297592,1
Glutamate levels ,cfmet338,1,-0.008619113,0.725595055168695,0.0197602371733045,0.342952230533554,0,1,0,1,0,1,-0.01713526,0.812799859033299,-0.056989567,0.0575611177500509,0.0085858070870127,0.79257449767588,-0.016535596,0.490232624924901,0,1,0,1,0,1,1
Glutamine levels ,cfmet338,1,0,1,0,1,0.0476577386542755,0.407897354841846,0.101081518956508,0.264423510486906,0.0993415250855826,0.600319370837316,0,1,0,1,0,1,0,1,-0.057145703,0.595950234028527,0.0295397000559765,0.820178528968808,1.20619167276819,0.396103490659436,1
Glutarylcarnitine (c5-dc) levels ,cfmet338,1,0.129917497887681,0.182860965723873,0.100150209157294,0.238737232016568,-0.02826484,0.421919517081378,-0.044013968,0.399459888956984,-0.14372429,0.173657774078069,-0.039094705,0.857787201375151,-0.075723773,0.556255920935056,0.101716054384789,0.478825644070137,0.0087084904293044,0.930996482791805,0.0094281649873685,0.892912997155321,-0.011219092,0.877792643759997,-1.039492928,0.704423980055623,1
Glycerol levels ,cfmet338,1,-0.035648823,0.265430806001786,-0.017764121,0.517857007522093,0,1,0,1,0,1,-0.036949955,0.743366128684033,0.0236583598043031,0.549520529495139,0.0019405769105932,0.965905708575841,0.0296203517635029,0.354942355515414,0,1,0,1,0,1,1
Glycine levels ,cfmet338,1,0,1,0,1,0.14343023996512,0.139382674658516,0.104480452893266,0.524932875775817,0.237176483842477,0.485116184698583,0,1,0,1,0,1,0,1,0.043733114977702,0.850011102614966,0.163435716817267,0.613204010089847,-0.301050141,0.898958447089725,1
Guanosine levels ,cfmet338,1,0.0240615080671918,0.404303290903097,-0.020994253,0.426297411589741,-0.01480232,0.835930309513448,-0.279085643,0.0484917407949129,-0.099967388,0.796538193375383,0.0184617906533215,0.814177416197217,0.0583761066538167,0.123840275921595,-0.010389937,0.807588484529118,-0.03102671,0.287703586960153,0.186515503469164,0.212841566462812,0.156380759053764,0.358567040848738,-7.991182193,0.0001676514239956,0.0001676514239956
Gulonate levels ,cfmet338,1,0,1,0,1,0.0600854558099688,0.549690958740682,0.0877722313092773,0.469249358622463,0.435279656232493,0.159677463727948,0,1,0,1,0,1,0,1,0.116673820049883,0.479077232377062,0.18960858443659,0.213710567200989,2.30650431610291,0.704766269487408,1
Hippurate levels ,cfmet338,1,0.153234448495465,0.0775516348773716,0.0130693958913908,0.85957025889912,0.0038113687364226,0.480394296156536,0.0023959975179823,0.791041300112699,-0.006916646,0.712794413986869,0.105063353643141,0.63137377273634,0.0813710761937325,0.402679173328444,-0.05390226,0.758346331042346,-0.015418085,0.848533144346851,0.0080277563903064,0.466256560068474,0.0141980212036827,0.298001142498713,0.0289006867274894,0.534868335585172,1
Histidine levels ,cfmet338,1,0,1,0,1,-0.146359972,0.632875493130337,0.292304804873931,0.320638973440875,-0.87984419,0.146799141933622,0,1,0,1,0,1,0,1,-0.006689524,0.984522545756822,-0.49939535,0.224001468537918,3.857613398,0.0178722841772379,0.0178722841772379
Homoarginine levels ,cfmet338,1,0.0532356926070217,0.232059683941785,0.0209074828502419,0.625099082716338,0,1,0,1,0,1,0.072216485226234,0.462143802201388,0.000754483537447,0.98896313583424,-0.05873953,0.36783113096539,0.0002851756222729,0.995194259901577,0,1,0,1,0,1,1
Homocarnosine levels ,cfmet338,1,0,1,0,1,0.0023917986407552,0.933832662086931,-0.006543657,0.841670632051289,0.0060711193357408,0.929387068611688,0,1,0,1,0,1,0,1,-0.007829577,0.840534247331524,-0.045091248,0.394813246621215,-0.446007333,0.0158565927688433,0.0158565927688433
Homostachydrine levels ,cfmet338,1,-0.02208685,0.724468397592145,0.0560572051664804,0.310045847741658,0,1,0,1,0,1,0.0375046245481748,0.806925657363249,0.102647247030925,0.135825098567647,-0.010766171,0.896746495617109,-0.045149996,0.442343279677135,0,1,0,1,0,1,1
Hydroxy-cmpf levels ,cfmet338,1,0.109461692921883,0.363265647172808,-0.084028515,0.481209197699505,0,1,0,1,0,1,0.135466184234617,0.738950309547476,-0.017131468,0.914455009980263,0.205487970634618,0.260825643651197,0.218991059945094,0.106152423805997,0,1,0,1,0,1,1
Hydroxyasparagine levels ,cfmet338,1,0,1,0,1,7.83864624390862e-05,0.993514924400006,0.000255943266446,0.986193769931458,0.0265676464491634,0.380942409393041,0,1,0,1,0,1,0,1,-0.016188386,0.347880353961071,-0.016552029,0.426255535689155,-0.293252421,0.169396541807933,1
